,comuna_id,circle_id,x_coord,y_coord,overlap_wrt_circle,overlap_wrt_comuna,median_income_comuna,median_income_circle
52,13105,41,-70.69689932188683,-33.58470588235294,0.0045220119621290815,0.001002005502845079,399632.5,430515.0
53,13105,43,-70.65925226306331,-33.58470588235294,0.1663555794526098,0.03686173487299116,399632.5,400000.0
54,13105,59,-70.70588235294117,-33.56705882352941,0.07203474274146421,0.015961746502986443,399632.5,501170.0
55,13105,77,-70.69689932188683,-33.54941176470588,0.14657122389345137,0.03247783821226966,399632.5,350000.0
56,13105,79,-70.65925226306331,-33.54941176470588,0.5024730727070414,0.11133999381259464,399632.5,425452.0
57,13106,167,-70.70588235294117,-33.461176470588235,0.850808122810712,0.18056518473177327,367460.0,425547.0
58,13106,168,-70.68705882352941,-33.461176470588235,0.9684812236210553,0.20553869475843692,367460.0,302870.0
59,13106,149,-70.69689932188683,-33.47882352941176,0.5367432987016915,0.11391188011162703,367460.0,376678.0
60,13106,148,-70.7157228512986,-33.47882352941176,0.4738828770295861,0.10057114752195227,367460.0,400000.0
61,13106,185,-70.69689932188683,-33.44352941176471,0.2791381446618959,0.05924089028446343,367460.0,386641.0
62,13106,147,-70.73454638071036,-33.47882352941176,0.012313432513518942,0.0026132533962424666,367460.0,572077.5
63,13106,150,-70.67807579247507,-33.47882352941176,0.3682049781278319,0.07814335349217405,367460.0,388147.0
64,13106,186,-70.67807579247507,-33.44352941176471,0.20761223311903443,0.044061099348548016,367460.0,397950.0
65,13106,166,-70.72470588235294,-33.461176470588235,0.6968031424917259,0.14788103777153375,367460.0,431722.0
66,13107,278,-70.64941176470589,-33.355294117647055,1.0,0.07083332216837344,586416.5,
67,13107,279,-70.63058823529411,-33.355294117647055,1.0,0.07083332216837344,586416.5,300000.0
68,13107,298,-70.60278167482801,-33.33764705882353,0.4142761855178201,0.029344558515468598,586416.5,
69,13107,299,-70.58395814541625,-33.33764705882353,0.052087485333852254,0.0036895296295931836,586416.5,
70,13107,277,-70.66823529411765,-33.355294117647055,1.0,0.07083332216837344,586416.5,983852.0
71,13107,225,-70.62160520423977,-33.408235294117645,0.007787582442787546,0.000551620336082739,586416.5,418560.5
72,13107,261,-70.62160520423977,-33.37294117647059,1.0,0.07083332216837344,586416.5,498111.0
73,13107,258,-70.67807579247507,-33.37294117647059,0.24168563616107827,0.017119396529665945,586416.5,500000.0
74,13107,259,-70.65925226306331,-33.37294117647059,0.6546490402303441,0.04637096637385243,586416.5,500000.0
75,13107,313,-70.66823529411765,-33.32,0.022668108680503143,0.001605657445113782,586416.5,
76,13107,296,-70.64042873365155,-33.33764705882353,0.28599436574408366,0.020257931047090304,586416.5,
77,13107,295,-70.65925226306331,-33.33764705882353,0.9043738307926057,0.0640598029171787,586416.5,211866.0
78,13107,294,-70.67807579247507,-33.33764705882353,0.731816747434735,0.05183701143925577,586416.5,1609445.5
79,13107,297,-70.62160520423977,-33.33764705882353,0.2706420628894723,0.019170476432963178,586416.5,
80,13107,281,-70.59294117647059,-33.355294117647055,0.5964327474526635,0.04224731295208264,586416.5,
81,13107,226,-70.60278167482801,-33.408235294117645,0.006818390087066522,0.0004829692217068268,586416.5,850000.0
82,13107,276,-70.68705882352941,-33.355294117647055,0.7420012925324639,0.05255841660330153,586416.5,663641.5
83,13107,244,-70.61176470588235,-33.39058823529412,0.893724594015198,0.06330548209767728,586416.5,784119.5
84,13107,245,-70.59294117647059,-33.39058823529412,0.008568175757830091,0.0006069123538496262,586416.5,880926.0
85,13107,262,-70.60278167482801,-33.37294117647059,0.7147904641999645,0.05063098323355729,586416.5,
86,13107,243,-70.63058823529411,-33.39058823529412,0.4927226536385506,0.03490118246483534,586416.5,342818.0
87,13107,260,-70.64042873365155,-33.37294117647059,0.9886000722280485,0.07002582741180662,586416.5,500000.0
88,13107,280,-70.61176470588235,-33.355294117647055,1.0,0.07083332216837344,586416.5,
89,13107,282,-70.57411764705883,-33.355294117647055,0.0011444699785586058,8.106661070327318e-05,586416.5,
90,13108,223,-70.65925226306331,-33.408235294117645,0.7417627667878426,0.3126281880426648,477702.0,458574.0
91,13108,205,-70.66823529411765,-33.42588235294117,0.5654077559310481,0.23830045151423734,477702.0,535487.5
92,13108,206,-70.64941176470589,-33.42588235294117,0.3443460267217142,0.14513032901325312,477702.0,382509.0
93,13108,222,-70.67807579247507,-33.408235294117645,0.5589731731469157,0.2355884901612497,477702.0,459547.0
94,13108,241,-70.66823529411765,-33.39058823529412,0.015072102766152775,0.006352387028240909,477702.0,565000.0
95,13109,98,-70.64941176470589,-33.53176470588235,0.5389334141087998,0.16917909848073784,485000.0,464479.0
96,13109,114,-70.67807579247507,-33.514117647058825,0.18952723757317014,0.05949537800174414,485000.0,519561.5
97,13109,96,-70.68705882352941,-33.53176470588235,0.1907605866755688,0.059882544363660806,485000.0,415235.5
98,13109,79,-70.65925226306331,-33.54941176470588,0.3434212179216615,0.10780495424136859,485000.0,425452.0
99,13109,97,-70.66823529411765,-33.53176470588235,1.0,0.31391465819668773,485000.0,493505.5
100,13109,78,-70.67807579247507,-33.54941176470588,0.08315235071683612,0.026102741753526712,485000.0,454615.5
101,13109,116,-70.64042873365155,-33.514117647058825,0.057275265701388446,0.017979545455775826,485000.0,420955.0
102,13109,115,-70.65925226306331,-33.514117647058825,0.4977990206195828,0.15626640940844225,485000.0,568850.0
103,13110,123,-70.50866402776919,-33.514117647058825,1.0,0.04452407139798898,543913.5,
104,13110,117,-70.62160520423977,-33.514117647058825,5.3117492494401536e-05,2.3650070283028777e-06,543913.5,410885.0
105,13110,125,-70.47101696894566,-33.514117647058825,0.9332438584269379,0.041551816184335705,543913.5,
106,13110,124,-70.48984049835742,-33.514117647058825,1.0,0.04452407139798898,543913.5,
107,13110,119,-70.58395814541625,-33.514117647058825,0.735808045738593,0.03276116996367986,543913.5,404844.0
108,13110,142,-70.49882352941177,-33.49647058823529,0.299106978237304,0.01331746045467446,543913.5,
109,13110,118,-70.60278167482801,-33.514117647058825,0.7758464189167404,0.03454384134972302,543913.5,602146.5
110,13110,121,-70.54631108659272,-33.514117647058825,0.6222974208821471,0.027707214798141117,543913.5,774832.0
111,13110,65,-70.59294117647059,-33.56705882352941,0.6121290465779635,0.02725447737462017,543913.5,450331.0
112,13110,120,-70.56513461600449,-33.514117647058825,0.6639880083111209,0.02956344948945285,543913.5,528936.0
113,13110,100,-70.61176470588235,-33.53176470588235,0.38851492966098894,0.017298266467410537,543913.5,413842.0
114,13110,101,-70.59294117647059,-33.53176470588235,1.0,0.04452407139798898,543913.5,576712.5
